Sample;Fineness
grind_00087.png;62,9836
grind_00088.png;88,3624
grind_00089.png;48,9340
grind_00090.png;97,8808
grind_00091.png;41,5117
grind_00092.png;70,0765
grind_00093.png;95,5360
grind_00094.png;94,4877
grind_00095.png;80,6273
grind_00096.png;20,5476
grind_00097.png;79,6212
grind_00098.png;97,6311
grind_00099.png;41,8339
grind_00100.png;95,4150
grind_00101.png;13,0425
grind_00102.png;92,8771
grind_00103.png;0,8276
grind_00104.png;58,3450
grind_00105.png;40,5581
grind_00106.png;58,1024
grind_00107.png;5,3681
grind_00108.png;20,5717
grind_00109.png;77,3702
grind_00110.png;90,7757
grind_00111.png;81,7270
grind_00112.png;65,1533
grind_00113.png;53,7413
grind_00114.png;60,4127
grind_00115.png;75,0940
grind_00116.png;81,9152
grind_00117.png;67,9734
grind_00118.png;2,8126
grind_00119.png;73,0454
grind_00120.png;0,1420
grind_00121.png;68,3264
grind_00122.png;88,7371
grind_00123.png;59,8073
grind_00124.png;3,8925
grind_00125.png;86,7087
grind_00126.png;44,4478
grind_00127.png;18,5210
grind_00128.png;57,5864
grind_00129.png;68,5228
grind_00130.png;13,2620
grind_00131.png;2,5094
grind_00132.png;98,8156
grind_00133.png;24,4927
grind_00134.png;91,6674
grind_00135.png;17,7647
grind_00136.png;81,5109
grind_00137.png;44,4742
grind_00138.png;78,7221
grind_00139.png;84,2041
grind_00140.png;60,9456
grind_00141.png;93,7852
grind_00142.png;21,9794
grind_00143.png;46,3312
grind_00144.png;19,5496
grind_00145.png;77,0944
grind_00146.png;91,2678
grind_00147.png;22,4700
grind_00148.png;99,0900
grind_00149.png;60,9317
grind_00150.png;69,8864
grind_00151.png;3,7141
grind_00152.png;73,9051
grind_00153.png;33,1964
grind_00154.png;29,4455
grind_00155.png;87,1580
grind_00156.png;12,8508
grind_00157.png;64,8241
grind_00158.png;48,6982
grind_00159.png;31,9456
grind_00160.png;32,0736
grind_00161.png;32,3773
grind_00162.png;17,5150
grind_00163.png;28,3622
grind_00164.png;99,4774
grind_00165.png;66,2195
grind_00166.png;22,1708
grind_00167.png;69,8317
grind_00168.png;62,4021
grind_00169.png;37,1517
grind_00170.png;38,0413
grind_00171.png;46,1014
grind_00172.png;57,4840
grind_00173.png;47,3842
grind_00174.png;96,4151
grind_00175.png;65,7371
grind_00176.png;56,8502
grind_00177.png;5,8039
grind_00178.png;13,7566
grind_00179.png;37,0176
grind_00180.png;0,7135
grind_00181.png;94,6584
grind_00182.png;0,1106
grind_00183.png;12,4099
grind_00184.png;62,9302
grind_00185.png;97,6578
grind_00186.png;64,4895
grind_00187.png;96,9182
grind_00188.png;94,6506
grind_00189.png;49,2573
grind_00190.png;92,1789
grind_00191.png;92,7895
grind_00192.png;60,3920
grind_00193.png;15,8475
grind_00194.png;29,8419
grind_00195.png;58,2248
grind_00196.png;87,7182
grind_00197.png;91,8273
grind_00198.png;8,9926
grind_00199.png;1,7980
grind_00200.png;28,3260
grind_00201.png;79,4560
grind_00202.png;10,0437
grind_00203.png;7,1542
grind_00204.png;53,4297
grind_00205.png;91,2034
grind_00206.png;98,0982
grind_00207.png;10,2726
grind_00208.png;77,6675
grind_00209.png;92,0812
grind_00210.png;33,2489
grind_00211.png;54,4697
grind_00212.png;67,2119
grind_00213.png;83,5103
grind_00214.png;18,5908
grind_00215.png;93,6231
grind_00216.png;10,2604
grind_00217.png;49,5942
grind_00218.png;86,7681
grind_00219.png;38,8417
grind_00220.png;68,0977
grind_00221.png;56,1917
grind_00222.png;7,8164
grind_00223.png;15,1716
grind_00224.png;43,2881
grind_00225.png;91,4540
grind_00226.png;97,6750
grind_00227.png;86,9685
grind_00228.png;34,8401
grind_00229.png;36,8188
grind_00230.png;60,0479
grind_00231.png;67,7380
grind_00232.png;23,2938
grind_00233.png;11,0480
grind_00234.png;51,6590
grind_00235.png;22,6595
grind_00236.png;61,0717
grind_00237.png;78,5133
grind_00238.png;97,2704
grind_00239.png;94,0008
grind_00240.png;29,0790
grind_00241.png;9,3048
grind_00242.png;67,1938
grind_00243.png;35,7391
grind_00244.png;81,5379
grind_00245.png;22,5239
grind_00246.png;47,9151
grind_00247.png;31,9613
grind_00248.png;61,4115
grind_00249.png;97,4696
grind_00250.png;15,3252
grind_00251.png;61,7207
grind_00252.png;63,4519
grind_00253.png;84,6908
grind_00254.png;74,7547
grind_00255.png;67,3807
grind_00256.png;89,7802
grind_00257.png;75,9833
grind_00258.png;20,9575
grind_00259.png;40,0722
grind_00260.png;81,9195
grind_00261.png;80,8504
grind_00262.png;32,3735
grind_00263.png;99,7119
grind_00264.png;72,0278
grind_00265.png;15,4999
grind_00266.png;78,8649
grind_00267.png;61,7053
grind_00268.png;5,1828
grind_00269.png;58,5534
grind_00270.png;20,8294
grind_00271.png;74,6092
grind_00272.png;35,8303
grind_00273.png;73,6264
grind_00274.png;91,2784
grind_00275.png;74,8722
grind_00276.png;9,3601
grind_00277.png;27,1259
grind_00278.png;33,6566
grind_00279.png;93,4875
grind_00280.png;6,5106
grind_00281.png;82,7227
grind_00282.png;57,2755
grind_00283.png;96,9298
grind_00284.png;16,8058
grind_00285.png;36,5782
grind_00286.png;20,5805
grind_00287.png;56,7992
grind_00288.png;70,1511
grind_00289.png;59,3132
grind_00290.png;52,9158
grind_00291.png;91,9739
grind_00292.png;15,5490
grind_00293.png;22,0653
grind_00294.png;33,3104
grind_00295.png;31,2508
grind_00296.png;60,7132
grind_00297.png;48,5964
grind_00298.png;36,3179
grind_00299.png;25,8864
grind_00300.png;6,4654
grind_00301.png;97,3858
grind_00302.png;70,7796
grind_00303.png;95,9339
grind_00304.png;70,2927
grind_00305.png;16,8888
grind_00306.png;13,2055
grind_00307.png;80,7930
grind_00308.png;36,7432
grind_00309.png;13,3763
grind_00310.png;5,8201
grind_00311.png;58,8906
grind_00312.png;63,3145
grind_00313.png;30,6408
grind_00314.png;22,5969
grind_00315.png;43,0991
grind_00316.png;84,6727
grind_00317.png;16,2343
grind_00318.png;87,0786
grind_00319.png;43,8345
grind_00320.png;51,5685
grind_00321.png;30,7417
grind_00322.png;79,0188
grind_00323.png;2,8388
grind_00324.png;40,9438
grind_00325.png;11,0946
grind_00326.png;93,0318
grind_00327.png;68,4976
grind_00328.png;47,6961
grind_00329.png;21,7291
grind_00330.png;73,2807
grind_00331.png;97,9009
grind_00332.png;30,1505
grind_00333.png;48,6599
grind_00334.png;22,8966
grind_00335.png;0,0422
grind_00336.png;42,4147
grind_00337.png;46,1163
grind_00338.png;58,8443
grind_00339.png;14,9323
grind_00340.png;92,3301
grind_00341.png;85,3466
grind_00342.png;20,7326
grind_00343.png;8,5216
grind_00344.png;52,8989
grind_00345.png;39,1843
grind_00346.png;53,8714
grind_00347.png;64,8344
grind_00348.png;75,7094
grind_00349.png;90,7517
grind_00350.png;66,7968
grind_00351.png;38,7642
grind_00352.png;7,2057
grind_00353.png;89,7679
grind_00354.png;36,6855
grind_00355.png;38,7987
grind_00356.png;37,7559
grind_00357.png;15,0230
grind_00358.png;49,1937
grind_00359.png;21,1081
grind_00360.png;36,0371
grind_00361.png;24,5358
grind_00362.png;34,6606
grind_00363.png;2,4845
grind_00364.png;27,7718
grind_00365.png;79,0942
grind_00366.png;81,4418
grind_00367.png;11,1308
grind_00368.png;48,4803
grind_00369.png;0,1165
grind_00370.png;68,7875
grind_00371.png;35,9412
grind_00372.png;57,0028
grind_00373.png;36,2086
grind_00374.png;38,2505
grind_00375.png;27,1360
grind_00376.png;75,3958
grind_00377.png;92,5582
grind_00378.png;6,5617
grind_00379.png;25,9842
grind_00380.png;66,5474
grind_00381.png;87,4735
grind_00382.png;61,4879
grind_00383.png;70,4528
grind_00384.png;96,5793
grind_00385.png;22,7176
grind_00386.png;52,3297
grind_00387.png;42,8332
grind_00388.png;68,9883
grind_00389.png;40,7091
grind_00390.png;27,8369
grind_00391.png;52,3755
grind_00392.png;62,6372
grind_00393.png;58,7723
grind_00394.png;66,6751
grind_00395.png;65,1700
grind_00396.png;51,2436
grind_00397.png;38,4878
grind_00398.png;73,5584
grind_00399.png;34,0600
grind_00400.png;21,0760
grind_00401.png;56,0989
grind_00402.png;16,0138
grind_00403.png;66,4733
grind_00404.png;22,3791
grind_00405.png;91,3170
grind_00406.png;75,2461
grind_00407.png;99,1192
grind_00408.png;43,1796
grind_00409.png;84,6382
grind_00410.png;11,5186
grind_00411.png;19,1907
grind_00412.png;24,8610
grind_00413.png;58,0989
grind_00414.png;10,4194
grind_00415.png;28,7482
grind_00416.png;95,6860
grind_00417.png;10,6062
grind_00418.png;32,5560
grind_00419.png;91,0320
grind_00420.png;38,1982
grind_00421.png;90,3008
grind_00422.png;81,1383
grind_00423.png;60,6924
grind_00424.png;0,5295
grind_00425.png;67,4503
grind_00426.png;5,3028
grind_00427.png;51,5840
grind_00428.png;96,4590
grind_00429.png;25,4614
grind_00430.png;25,5406
grind_00431.png;68,0004
grind_00432.png;13,2564
grind_00433.png;16,9643
grind_00434.png;91,4847
grind_00435.png;36,0638
grind_00436.png;44,4589
grind_00437.png;41,4292
grind_00438.png;80,8756
grind_00439.png;19,7143
grind_00440.png;38,3280
grind_00441.png;5,0160
grind_00442.png;48,8483
grind_00443.png;59,3163
grind_00444.png;22,1571
grind_00445.png;36,7847
grind_00446.png;71,9664
grind_00447.png;79,3854
grind_00448.png;67,4468
grind_00449.png;7,9042
grind_00450.png;8,4684
grind_00451.png;7,1924
grind_00452.png;49,0568
grind_00453.png;26,0410
grind_00454.png;46,0442
grind_00455.png;13,3738
grind_00456.png;95,5659
grind_00457.png;26,5981
grind_00458.png;35,5302
grind_00459.png;40,6605
grind_00460.png;88,6072
grind_00461.png;63,4173
grind_00462.png;96,9510
grind_00463.png;91,8875
grind_00464.png;74,2017
grind_00465.png;60,7482
grind_00466.png;52,0381
grind_00467.png;87,6958
grind_00468.png;71,5978
grind_00469.png;63,4482
grind_00470.png;59,5445
grind_00471.png;63,1482
grind_00472.png;43,9134
grind_00473.png;88,1709
grind_00474.png;30,5478
grind_00475.png;33,1133
grind_00476.png;32,5612
grind_00477.png;30,1866
grind_00478.png;92,3281
grind_00479.png;39,9387
grind_00480.png;64,9182
grind_00481.png;31,8268
grind_00482.png;25,9051
grind_00483.png;47,2325
grind_00484.png;27,5541
grind_00485.png;34,8510
grind_00486.png;49,4537
grind_00487.png;22,4948
grind_00488.png;30,0907
grind_00489.png;36,4181
grind_00490.png;54,2532
grind_00491.png;45,7309
grind_00492.png;0,0595
grind_00493.png;22,2868
grind_00494.png;67,0782
grind_00495.png;74,4338
grind_00496.png;88,7808
grind_00497.png;80,6209
grind_00498.png;80,3282
grind_00499.png;15,0653
grind_00500.png;59,6388
grind_00501.png;12,5095
grind_00502.png;11,5221
grind_00503.png;56,6736
grind_00504.png;87,8525
grind_00505.png;92,9835
grind_00506.png;77,9826
grind_00507.png;58,7165
grind_00508.png;61,2275
grind_00509.png;99,3638
grind_00510.png;96,9579
grind_00511.png;41,4373
grind_00512.png;65,7416
grind_00513.png;96,4520
grind_00514.png;29,1120
grind_00515.png;47,7899
grind_00516.png;15,8088
grind_00517.png;24,5386
grind_00518.png;13,3966
grind_00519.png;84,0170
grind_00520.png;6,8080
grind_00521.png;43,4891
grind_00522.png;28,9353
grind_00523.png;19,3586
grind_00524.png;31,5923
grind_00525.png;31,3323
grind_00526.png;60,0493
grind_00527.png;0,9116
grind_00528.png;69,8915
grind_00529.png;50,3117
grind_00530.png;17,5038
grind_00531.png;15,6077
grind_00532.png;85,9844
grind_00533.png;21,2996
grind_00534.png;6,8841
grind_00535.png;78,4261
grind_00536.png;94,4351
grind_00537.png;18,0937
grind_00538.png;52,9779
grind_00539.png;58,5677
grind_00540.png;45,1107
grind_00541.png;92,5291
grind_00542.png;45,5991
grind_00543.png;46,1206
grind_00544.png;94,1439
grind_00545.png;72,7020
grind_00546.png;78,5005
grind_00547.png;84,7210
grind_00548.png;48,8457
grind_00549.png;70,1829
grind_00550.png;94,4066
grind_00551.png;68,0978
grind_00552.png;46,5189
grind_00553.png;54,2192
grind_00554.png;77,3097
grind_00555.png;70,0988
grind_00556.png;49,5888
grind_00557.png;24,9114
grind_00558.png;80,3101
grind_00559.png;78,9365
grind_00560.png;66,8244
grind_00561.png;6,0310
grind_00562.png;8,3927
grind_00563.png;88,9364
grind_00564.png;47,0858
grind_00565.png;83,9262
grind_00566.png;79,2724
grind_00567.png;90,4516
grind_00568.png;91,4829
grind_00569.png;86,6109
grind_00570.png;36,8380
grind_00571.png;67,3662
grind_00572.png;81,4274
grind_00573.png;37,2068
grind_00574.png;91,0915
grind_00575.png;41,5483
grind_00576.png;75,2229
grind_00577.png;58,2511
grind_00578.png;91,4673
grind_00579.png;34,9280
grind_00580.png;89,1781
grind_00581.png;75,1683
grind_00582.png;45,7040
grind_00583.png;24,2047
grind_00584.png;80,3970
grind_00585.png;9,6401
grind_00586.png;4,9156
grind_00587.png;17,6638
grind_00588.png;19,7272
grind_00589.png;9,6382
grind_00590.png;98,4172
grind_00591.png;81,6220
grind_00592.png;32,1314
grind_00593.png;4,3247
grind_00594.png;47,2323
grind_00595.png;97,7290
grind_00596.png;5,7545
grind_00597.png;78,2329
grind_00598.png;56,4991
grind_00599.png;53,3535
grind_00600.png;75,2785
grind_00601.png;8,2275
grind_00602.png;27,1389
grind_00603.png;76,8273
grind_00604.png;89,1957
grind_00605.png;19,8201
grind_00606.png;77,8719
grind_00607.png;44,9114
grind_00608.png;96,9606
grind_00609.png;69,5450
grind_00610.png;85,6181
grind_00611.png;45,0327
grind_00612.png;37,9581
grind_00613.png;95,4947
grind_00614.png;92,5082
grind_00615.png;18,9603
grind_00616.png;98,9245
grind_00617.png;50,6594
grind_00618.png;0,2939
grind_00619.png;24,1782
grind_00620.png;2,6288
grind_00621.png;3,4936
grind_00622.png;74,5634
grind_00623.png;47,5599
grind_00624.png;9,4293
grind_00625.png;46,9797
grind_00626.png;8,1328
grind_00627.png;67,8025
grind_00628.png;96,1840
grind_00629.png;77,2774
grind_00630.png;81,9926
grind_00631.png;38,6856
grind_00632.png;45,4107
grind_00633.png;51,2100
grind_00634.png;2,1951
grind_00635.png;47,1106
grind_00636.png;15,9647
grind_00637.png;16,2713
grind_00638.png;60,9918
grind_00639.png;55,5154
grind_00640.png;3,6685
grind_00641.png;93,6568
grind_00642.png;86,5372
grind_00643.png;85,7276
grind_00644.png;35,0552
grind_00645.png;38,3395
grind_00646.png;16,3575
grind_00647.png;18,8873
grind_00648.png;4,3792
grind_00649.png;88,5455
grind_00650.png;99,4844
grind_00651.png;35,7038
grind_00652.png;67,0185
grind_00653.png;60,7636
grind_00654.png;15,2586
grind_00655.png;76,7791
grind_00656.png;85,9984
grind_00657.png;33,7471
grind_00658.png;67,3897
grind_00659.png;24,2859
grind_00660.png;68,1806
grind_00661.png;22,3846
grind_00662.png;44,7652
grind_00663.png;3,2931
grind_00664.png;43,2831
grind_00665.png;30,0918
grind_00666.png;5,3694
grind_00667.png;24,9302
grind_00668.png;96,5045
grind_00669.png;42,1127
grind_00670.png;2,5388
grind_00671.png;27,2735
grind_00672.png;70,3412
grind_00673.png;38,2096
grind_00674.png;46,5768
grind_00675.png;9,5753
grind_00676.png;60,5357
grind_00677.png;21,5728
grind_00678.png;87,7337
grind_00679.png;22,4974
grind_00680.png;22,8024
grind_00681.png;61,4830
grind_00682.png;27,2882
grind_00683.png;70,7349
grind_00684.png;51,4261
grind_00685.png;58,7225
grind_00686.png;65,7997
grind_00687.png;21,1851
grind_00688.png;74,2045
grind_00689.png;71,5368
grind_00690.png;23,3322
grind_00691.png;85,6851
grind_00692.png;22,4370
grind_00693.png;67,2702
grind_00694.png;28,7014
grind_00695.png;50,1196
grind_00696.png;42,4316
grind_00697.png;2,5517
grind_00698.png;62,7214
grind_00699.png;73,7975
grind_00700.png;19,8445
grind_00701.png;23,3032
grind_00702.png;20,6581
grind_00703.png;51,0055
grind_00704.png;44,9038
grind_00705.png;52,1813
grind_00706.png;29,2219
grind_00707.png;19,7605
grind_00708.png;44,3801
grind_00709.png;66,3055
grind_00710.png;0,1463
grind_00711.png;98,7005
grind_00712.png;63,9237
grind_00713.png;98,9848
grind_00714.png;25,4167
grind_00715.png;72,1810
grind_00716.png;94,9156
grind_00717.png;50,7336
grind_00718.png;19,6033
grind_00719.png;83,5392
grind_00720.png;88,9580
grind_00721.png;90,9863
grind_00722.png;23,4543
grind_00723.png;79,0280
grind_00724.png;78,6555
grind_00725.png;48,8244
grind_00726.png;31,3016
grind_00727.png;98,5370
grind_00728.png;91,2330
grind_00729.png;76,1938
grind_00730.png;71,0776
grind_00731.png;7,1314
grind_00732.png;89,9675
grind_00733.png;33,8846
grind_00734.png;27,4573
grind_00735.png;0,2144
grind_00736.png;38,5348
grind_00737.png;98,6858
grind_00738.png;6,4778
grind_00739.png;38,6216
grind_00740.png;82,8488
grind_00741.png;16,2339
grind_00742.png;44,2198
grind_00743.png;59,6847
grind_00744.png;28,8516
grind_00745.png;74,0507
grind_00746.png;15,7700
grind_00747.png;96,4729
grind_00748.png;79,0485
grind_00749.png;10,0976
grind_00750.png;97,7930
grind_00751.png;6,7682
grind_00752.png;55,6219
grind_00753.png;94,8808
grind_00754.png;35,5349
grind_00755.png;89,8202
grind_00756.png;6,8726
grind_00757.png;54,1620
grind_00758.png;42,1948
grind_00759.png;57,3412
grind_00760.png;81,1444
grind_00761.png;64,3264
grind_00762.png;17,5002
grind_00763.png;88,8209
grind_00764.png;41,2219
grind_00765.png;84,7479
grind_00766.png;31,0442
grind_00767.png;82,6390
grind_00768.png;84,8080
grind_00769.png;53,0435
grind_00770.png;36,6564
grind_00771.png;6,3567
grind_00772.png;26,3597
grind_00773.png;32,4372
grind_00774.png;36,8058
grind_00775.png;54,4568
grind_00776.png;53,8160
grind_00777.png;6,2282
grind_00778.png;28,5061
grind_00779.png;61,7118
grind_00780.png;97,1501
grind_00781.png;28,1011
grind_00782.png;16,3087
grind_00783.png;95,2433
grind_00784.png;12,9294
grind_00785.png;56,2275
grind_00786.png;5,3865
grind_00787.png;5,1669
grind_00788.png;45,0174
grind_00789.png;93,4262
grind_00790.png;24,9684
grind_00791.png;68,2857
grind_00792.png;41,3760
grind_00793.png;10,9783
grind_00794.png;4,9919
grind_00795.png;86,8146
grind_00796.png;40,1069
grind_00797.png;81,3813
grind_00798.png;16,5323
grind_00799.png;53,3365
grind_00800.png;33,2832
grind_00801.png;10,2614
grind_00802.png;66,2392
grind_00803.png;38,9323
grind_00804.png;91,4911
grind_00805.png;29,6438
grind_00806.png;28,1648
grind_00807.png;82,9192
grind_00808.png;17,2604
grind_00809.png;56,9128
grind_00810.png;80,6313
grind_00811.png;57,9946
grind_00812.png;26,7449
grind_00813.png;53,9588
grind_00814.png;5,0572
grind_00815.png;64,5198
grind_00816.png;17,2383
grind_00817.png;65,4977
grind_00818.png;16,1057
grind_00819.png;39,1959
grind_00820.png;61,9554
grind_00821.png;11,8499
grind_00822.png;16,3979
grind_00823.png;5,3123
grind_00824.png;0,0540
grind_00825.png;93,6575
grind_00826.png;8,8059
grind_00827.png;4,6728
grind_00828.png;14,5865
grind_00829.png;50,7318
grind_00830.png;31,9574
grind_00831.png;14,1134
grind_00832.png;51,1737
grind_00833.png;43,2969
grind_00834.png;96,1491
grind_00835.png;94,8317
grind_00836.png;36,7321
grind_00837.png;26,9147
grind_00838.png;18,8626
grind_00839.png;97,3948
grind_00840.png;48,8971
grind_00841.png;72,0376
grind_00842.png;80,9282
grind_00843.png;94,1281
grind_00844.png;43,1319
grind_00845.png;94,4624
grind_00846.png;18,4892
grind_00847.png;19,0196
grind_00848.png;20,5480
grind_00849.png;34,6034
grind_00850.png;30,1920
grind_00851.png;35,8937
grind_00852.png;54,8316
grind_00853.png;86,2129
grind_00854.png;26,9794
grind_00855.png;17,9052
grind_00856.png;32,6383
grind_00857.png;69,9326
grind_00858.png;16,9776
grind_00859.png;32,1058
grind_00860.png;79,2818
grind_00861.png;0,1387
grind_00862.png;75,5015
grind_00863.png;82,7666
grind_00864.png;33,3124
grind_00865.png;51,9931
grind_00866.png;21,8430
grind_00867.png;60,0018
grind_00868.png;24,6958
grind_00869.png;57,9304
grind_00870.png;85,0749
grind_00871.png;7,2442
grind_00872.png;12,7730
grind_00873.png;93,2885
grind_00874.png;59,9462
grind_00875.png;82,0747
grind_00876.png;37,1848
grind_00877.png;41,5748
grind_00878.png;79,9529
grind_00879.png;77,7538
grind_00880.png;42,1785
grind_00881.png;41,4741
grind_00882.png;41,9290
grind_00883.png;93,3714
grind_00884.png;76,2665
grind_00885.png;71,0971
grind_00886.png;90,5658
grind_00887.png;60,5393
grind_00888.png;76,1213
grind_00889.png;57,3461
grind_00890.png;84,0642
grind_00891.png;84,7416
grind_00892.png;42,3876
grind_00893.png;41,4521
grind_00894.png;3,6001
grind_00895.png;16,3585
grind_00896.png;71,0587
grind_00897.png;19,0541
grind_00898.png;39,5644
grind_00899.png;42,4099
grind_00900.png;36,1619
grind_00901.png;83,6330
grind_00902.png;20,6431
grind_00903.png;39,6023
grind_00904.png;4,6800
grind_00905.png;25,4830
grind_00906.png;76,0860
grind_00907.png;27,8970
grind_00908.png;46,3223
grind_00909.png;22,2551
grind_00910.png;73,7557
grind_00911.png;40,1623
grind_00912.png;37,9207
grind_00913.png;99,5131
grind_00914.png;97,9936
grind_00915.png;9,5927
grind_00916.png;70,6489
grind_00917.png;18,8844
grind_00918.png;60,9170
grind_00919.png;71,9843
grind_00920.png;31,5250
grind_00921.png;0,1128
grind_00922.png;59,0706
grind_00923.png;54,8245
grind_00924.png;96,8650
grind_00925.png;8,6549
grind_00926.png;56,8910
grind_00927.png;58,8703
grind_00928.png;32,5863
grind_00929.png;42,1774
grind_00930.png;62,1870
grind_00931.png;10,3951
grind_00932.png;28,0068
grind_00933.png;65,9430
grind_00934.png;29,3254
grind_00935.png;58,0457
grind_00936.png;90,3341
grind_00937.png;94,6538
grind_00938.png;40,6692
grind_00939.png;91,7657
grind_00940.png;74,6130
grind_00941.png;52,2292
grind_00942.png;43,3162
grind_00943.png;41,4414
grind_00944.png;43,8526
grind_00945.png;2,4201
grind_00946.png;39,2823
grind_00947.png;4,1023
grind_00948.png;46,9505
grind_00949.png;23,3142
grind_00950.png;31,9555
grind_00951.png;37,9291
grind_00952.png;44,2710
grind_00953.png;90,0235
grind_00954.png;80,4016
grind_00955.png;4,7614
grind_00956.png;87,0882
grind_00957.png;15,5761
grind_00958.png;31,9100
grind_00959.png;3,0115
grind_00960.png;25,8430
grind_00961.png;93,2032
grind_00962.png;33,5982
grind_00963.png;70,7805
grind_00964.png;13,1468
grind_00965.png;76,3745
grind_00966.png;64,3608
grind_00967.png;91,7022
grind_00968.png;34,6194
grind_00969.png;90,9520
grind_00970.png;94,9206
grind_00971.png;97,7383
grind_00972.png;32,1102
grind_00973.png;59,1030
grind_00974.png;92,2843
grind_00975.png;66,3613
grind_00976.png;23,8921
grind_00977.png;73,5697
grind_00978.png;43,9207
grind_00979.png;96,6376
grind_00980.png;13,5576
grind_00981.png;90,8957
grind_00982.png;91,2440
grind_00983.png;35,8357
grind_00984.png;58,6053
grind_00985.png;71,3788
grind_00986.png;7,2842
grind_00987.png;68,7040
grind_00988.png;89,3992
grind_00989.png;1,4101
grind_00990.png;54,3478
grind_00991.png;47,7774
grind_00992.png;29,4577
grind_00993.png;10,6953
grind_00994.png;31,7862
grind_00995.png;18,4825
grind_00996.png;53,7537
grind_00997.png;56,4865
grind_00998.png;58,9105
grind_00999.png;74,2066
